,circuit_id,package_price,tenure_month,pay_first,ipphone,tv_box,mobile,dl_speed,ul_speed,claims,active_status,Churn Risk
80608,7333J3147,590.0,51,0,0,0,0,1000,200,0,1,1
80611,3453J0094,460.0,33,0,0,0,0,500,500,0,1,1
80612,4281J6250,290.0,92,0,0,0,0,100,100,0,1,1
80617,3837J9482,590.0,82,0,0,0,0,250,250,0,1,1
80618,3724J2252,490.0,50,0,0,0,0,150,150,0,1,1
80624,3520J6396,400.0,54,0,0,0,0,400,400,0,1,1
80625,4271J6679,900.0,92,0,0,0,0,500,500,0,1,1
80626,5379J9332,390.0,58,0,0,0,1,100,100,2,1,1
80627,5687J7605,290.0,36,1,0,0,0,300,300,0,1,1
80628,7553J8642,590.0,36,0,0,0,0,1000,200,0,1,1
80630,3840J7258,700.0,95,0,0,0,0,500,500,0,1,1
80631,4459J2450,260.0,46,0,0,0,0,100,100,0,1,1
80633,3867J6822,590.0,96,0,0,0,0,1000,200,0,1,1
80636,4243J9635,360.0,56,0,0,0,0,300,300,0,1,1
80637,5329J5670,400.0,96,0,0,0,0,400,400,0,1,1
80640,4563J0922,260.0,34,0,0,0,0,100,100,1,1,1
80641,7782J3261,290.0,46,1,0,0,0,300,300,0,1,1
80648,3958J6743,390.0,26,1,0,0,0,400,400,0,1,1
80651,7751J1287,360.0,40,0,0,0,0,300,300,0,1,1
80656,3851J3424,349.0,50,0,0,0,0,50,20,0,1,1
80657,3223J1663,490.0,34,0,0,0,0,500,500,0,1,1
80658,4232J6354,290.0,40,0,0,0,0,100,100,0,1,1
80659,4264J4672,260.0,35,0,0,0,0,100,100,0,1,1
80660,4233J0914,390.0,70,0,0,0,0,65,20,0,1,1
80662,4451J4722,460.0,60,0,0,0,0,500,500,0,1,1
80665,4223J9361,260.0,33,0,0,0,0,100,100,0,1,1
80666,3561J9844,300.0,55,0,0,0,0,300,300,0,1,1
80667,2434J4537,300.0,60,0,0,0,0,300,300,0,1,1
80668,5571J1977,460.0,43,0,0,0,0,500,500,0,1,1
80673,5537J8821,250.0,56,0,0,0,0,250,100,0,1,1
80676,5556J0677,390.0,24,1,0,0,0,400,400,0,1,1
80680,3431J0046,700.0,133,0,0,0,0,400,400,0,1,1
80683,7333J4676,260.0,36,0,0,0,0,100,100,0,1,1
80687,3232J3072,290.0,28,1,0,0,0,300,300,0,1,1
80688,4569J3059,260.0,39,0,0,0,0,100,100,0,1,1
80689,4567J7848,360.0,64,0,0,0,0,300,300,0,1,1
80690,4548J7863,260.0,75,0,0,0,0,100,100,0,1,1
80691,3256J6655,590.0,70,0,0,0,0,1000,200,2,1,1
80696,4569J7753,360.0,70,0,0,0,0,300,300,0,1,1
80699,2240J7975,590.0,68,0,0,0,0,1000,300,0,1,1
80701,5356J5486,490.0,29,1,0,0,0,600,600,0,1,1
80703,3442J8252,590.0,91,0,0,0,0,1000,200,5,1,1
80705,7527J3307,290.0,29,1,0,0,0,300,300,0,1,1
80708,2518J1803,390.0,48,0,0,0,0,300,300,0,1,1
80710,4561J0842,260.0,59,0,0,0,0,100,100,0,1,1
80711,5377J1597,250.0,28,0,0,0,0,250,100,0,1,1
80713,3459J8278,290.0,42,0,0,0,0,100,100,0,1,1
80715,4239J1019,290.0,47,0,0,0,0,100,100,1,1,1
80726,4247J3628,360.0,35,0,0,0,0,300,300,0,1,1
80729,3459J7845,490.0,50,0,0,0,0,500,500,4,1,1
80730,3222J8306,390.0,77,0,0,0,0,300,300,1,1,1
80736,4351J2678,360.0,60,0,0,0,0,300,300,0,1,1
80737,4247J9059,260.0,72,0,0,0,0,100,100,0,1,1
80740,4455J4034,360.0,47,0,0,0,0,300,300,0,1,1
80742,7734J7455,360.0,71,0,0,0,0,300,300,0,1,1
80745,4247J1825,360.0,59,0,0,0,0,300,300,0,1,1
80749,4386J7460,260.0,74,0,0,0,0,100,100,0,1,1
80751,3431J3152,290.0,48,1,0,0,0,300,300,0,1,1
80753,4284J7890,390.0,75,0,0,0,0,300,300,0,1,1
80757,7527J3527,390.0,26,1,0,0,0,400,400,0,1,1
80759,5553J9927,260.0,67,0,0,0,0,100,100,0,1,1
80761,4250J4196,260.0,44,0,0,0,0,100,100,1,1,1
80765,3860J2471,590.0,43,0,0,0,0,1000,200,0,1,1
80769,4466J8956,260.0,32,0,0,0,0,100,100,0,1,1
80771,3867J4317,700.0,50,0,0,0,0,1000,500,3,1,1
80773,5671J5498,590.0,105,0,0,0,0,250,250,0,1,1
80774,4451J4456,360.0,61,0,0,0,0,300,300,0,1,1
80778,7432J7365,390.0,87,1,0,1,0,300,300,0,1,1
80779,4251J6568,490.0,95,0,0,0,0,500,500,0,1,1
80780,2583J1427,300.0,37,0,0,0,0,300,300,0,1,1
80781,4229J6483,290.0,38,0,0,0,0,100,100,0,1,1
80783,4376J1393,260.0,62,0,0,0,0,100,100,0,1,1
80785,4250J2265,260.0,50,0,0,0,0,100,100,0,1,1
80787,4532J7449,390.0,78,0,0,0,0,65,20,0,1,1
80788,3242J3919,590.0,78,0,0,0,0,1000,200,0,1,1
80791,2421J4603,490.0,34,0,0,1,0,400,400,0,1,1
80797,5378J7525,250.0,58,0,0,0,0,250,100,0,1,1
80798,7471J8469,450.0,83,0,0,0,0,300,300,0,1,1
80799,5570J3318,260.0,70,0,0,0,0,100,100,0,1,1
80801,3537J7856,250.0,22,0,0,0,0,250,100,0,1,1
80802,4328J8897,360.0,49,0,0,0,0,300,300,0,1,1
80803,2532J1779,390.0,83,0,0,0,0,300,300,0,1,1
80805,5531J9143,260.0,48,0,0,0,0,100,100,1,1,1
80812,4455J5721,460.0,97,0,0,0,0,500,500,0,1,1
80814,5445J7647,360.0,68,0,0,0,0,300,300,0,1,1
80820,7333J4480,290.0,39,0,0,0,0,100,100,0,1,1
80831,7759J1610,700.0,45,0,0,0,0,400,400,0,1,1
80834,3246J8551,700.0,62,0,0,0,0,400,400,1,1,1
80835,5645J6999,250.0,42,0,0,0,0,250,100,0,1,1
80839,5541J5822,590.0,101,0,0,0,0,1000,200,1,1,1
80842,4451J1688,360.0,71,0,0,0,0,300,300,0,1,1
80843,4377J0279,360.0,44,0,0,0,0,300,300,0,1,1
80845,4327J0952,260.0,49,0,0,0,0,100,100,0,1,1
80846,7550J1534,390.0,42,0,0,0,0,300,300,0,1,1
80848,5329J9338,250.0,54,0,0,0,0,250,100,0,1,1
80850,5570J3394,260.0,69,0,0,0,0,100,100,0,1,1
80853,3855J8039,260.0,68,0,0,0,0,100,100,0,1,1
80854,4463J0996,360.0,56,0,0,0,0,300,300,0,1,1
80863,4341J9853,260.0,57,0,0,0,0,100,100,0,1,1
80865,4386J8454,360.0,68,0,0,0,0,300,300,0,1,1
80869,2421J0768,590.0,46,0,0,0,0,250,250,1,1,1
80871,4544J1181,260.0,44,0,0,0,0,100,100,0,1,1
80876,4544J8582,260.0,63,0,0,0,0,100,100,0,1,1
80878,4232J2086,260.0,56,0,0,0,0,100,100,0,1,1
80879,3938J8398,490.0,61,0,0,0,0,500,500,3,1,1
80881,4561J4230,260.0,45,0,0,0,0,100,100,0,1,1
80886,4561J8010,360.0,74,0,0,0,0,300,300,0,1,1
80888,3867J9904,390.0,77,0,0,0,0,300,300,0,1,1
80889,4271J7997,700.0,81,0,0,0,0,400,400,0,1,1
80890,4386J0380,360.0,55,0,0,0,0,300,300,0,1,1
80892,3526J5324,300.0,103,0,0,0,0,300,300,0,1,1
80894,5542J0075,260.0,28,0,0,0,0,100,100,0,1,1
80897,2581J9800,590.0,70,0,0,0,0,1000,300,1,1,1
80901,4425J0382,260.0,74,0,0,0,0,100,100,0,1,1
80903,5371J0431,700.0,110,0,0,0,0,1000,500,2,1,1
80904,3831J2993,700.0,60,0,0,0,0,400,400,0,1,1
80916,3520J7774,290.0,24,1,0,0,0,300,300,0,1,1
80925,2271J6817,590.0,83,0,0,0,0,1000,300,0,1,1
80927,5315J0120,250.0,57,0,0,0,0,250,100,0,1,1
80929,3555J7753,390.0,57,0,0,0,0,300,300,0,1,1
80933,4241J3671,260.0,48,0,0,0,0,100,100,0,1,1
80934,3247J8059,390.0,72,0,0,0,0,300,300,0,1,1
80939,7333J1300,590.0,69,0,0,0,0,1000,200,0,1,1
80940,4571J4491,260.0,48,0,0,0,0,100,100,0,1,1
80944,3721J8292,260.0,81,0,0,0,0,100,100,0,1,1
80945,7728J3713,290.0,30,1,0,0,0,300,300,0,1,1
80947,4231J4109,260.0,65,0,0,0,0,100,100,6,1,1
80948,3554J4954,590.0,19,1,0,0,0,1000,500,0,1,1
80957,7754J6662,490.0,88,0,0,0,0,150,150,0,1,1
80960,4381J4358,360.0,51,0,0,0,0,300,300,0,1,1
80962,3937J7297,590.0,73,0,0,0,0,1000,200,0,1,1
80967,4382J3977,460.0,28,0,0,0,0,500,500,0,1,1
80969,4459J9780,360.0,61,0,0,0,0,300,300,0,1,1
80971,7550J5910,590.0,95,0,0,0,0,1000,200,0,1,1
80972,4327J3048,290.0,32,1,0,0,0,300,300,0,1,1
80974,3723J7182,490.0,86,0,0,0,0,500,500,0,1,1
80976,3441J3724,390.0,38,0,0,0,0,300,300,18,1,1
80982,2420J1957,590.0,73,0,0,0,0,1000,300,0,1,1
80983,7736J9455,490.0,41,0,0,0,0,500,500,0,1,1
80984,2527J4907,300.0,54,0,0,0,0,300,300,0,1,1
80986,7754J2211,460.0,34,0,0,0,1,300,300,0,1,1
80989,5628J5136,590.0,108,0,0,0,0,1000,200,0,1,1
80990,5315J1464,590.0,52,0,0,0,0,1000,200,0,1,1
80994,7541J7365,390.0,23,1,0,0,0,400,400,0,1,1
80998,4468J0526,260.0,31,0,0,0,0,100,100,0,1,1
81000,7321J6957,490.0,107,1,0,1,0,400,400,0,1,1
81001,4229J0948,390.0,69,0,0,0,0,65,20,0,1,1
81007,5556J0035,260.0,31,0,0,0,0,100,100,0,1,1
81008,3225J5076,700.0,106,0,0,0,0,1000,500,0,1,1
81018,5323J5599,300.0,78,0,0,0,0,300,300,3,1,1
81022,4532J2589,260.0,38,0,0,0,0,100,100,0,1,1
81023,4467J1624,260.0,27,0,0,0,0,100,100,0,1,1
81026,4460J5643,590.0,100,0,0,0,0,1000,300,0,1,1
81028,2585J5369,690.0,21,0,0,1,0,1000,500,0,1,1
81032,4243J1430,290.0,45,0,0,0,0,100,100,0,1,1
81037,7731J8958,490.0,46,0,0,0,0,100,50,0,1,1
81039,4223J1416,299.0,56,0,0,0,0,30,15,0,1,1
81041,3952J0569,260.0,45,0,0,0,0,100,100,1,1,1
81043,4463J6658,260.0,81,0,0,0,0,100,100,0,1,1
81048,4431J8156,460.0,60,0,0,0,0,500,500,1,1,1
81049,3951J2457,590.0,69,0,0,0,0,1000,200,0,1,1
81051,3938J0734,490.0,35,0,0,0,0,500,500,0,1,1
81052,3261J1265,490.0,41,0,0,0,0,500,500,0,1,1
81057,5421J1610,590.0,116,0,0,0,0,1000,200,0,1,1
81063,3442J2053,590.0,72,0,0,0,0,1000,200,1,1,1
81064,5541J4109,300.0,58,0,0,0,0,300,300,1,1,1
81067,4404J5986,260.0,32,0,0,0,0,100,100,1,1,1
81068,3543J6816,460.0,63,0,0,0,0,500,500,0,1,1
81071,5352J0995,250.0,25,0,0,0,0,250,100,0,1,1
81072,4272J9980,260.0,62,0,0,0,0,100,100,0,1,1
81073,4376J5259,490.0,98,0,0,0,0,500,500,0,1,1
81074,3451J2783,460.0,79,0,0,0,0,500,500,0,1,1
81081,4341J8727,360.0,67,0,0,0,0,300,300,0,1,1
81082,3532J8550,290.0,63,0,0,0,0,100,100,0,1,1
81083,7357J7512,360.0,42,0,0,0,0,300,300,0,1,1
81084,4248J4206,260.0,44,0,0,0,0,100,100,0,1,1
81085,2580J1713,490.0,75,0,0,1,0,400,400,0,1,1
81087,5377J1066,300.0,36,0,0,0,0,300,300,0,1,1
81090,4379J2302,260.0,30,0,0,0,0,100,100,0,1,1
81091,4532J3463,260.0,26,0,0,0,0,100,100,0,1,1
81099,4485J9522,360.0,51,0,0,0,0,300,300,0,1,1
81101,4544J7515,360.0,74,0,0,0,0,300,300,0,1,1
81102,7562J6871,390.0,33,1,0,0,0,400,400,0,1,1
81104,2420J3764,400.0,65,0,0,1,0,300,300,0,1,1
81114,5360J7977,490.0,86,0,0,0,0,500,500,0,1,1
81118,5327J9947,290.0,33,1,0,0,0,300,300,1,1,1
81119,4243J2294,290.0,33,1,0,0,0,300,300,0,1,1
81121,3726J0140,390.0,26,1,0,0,0,400,400,0,1,1
81122,4422J7457,260.0,73,0,0,0,0,100,100,0,1,1
81124,4328J0313,460.0,28,0,0,0,0,500,500,0,1,1
81126,3955J0459,390.0,112,0,0,0,0,300,300,0,1,1
81127,3869J8600,490.0,85,0,0,0,0,500,500,0,1,1
81129,4247J0903,360.0,48,0,0,0,0,300,300,0,1,1
81130,2534J0522,129.0,35,0,1,0,0,20,20,0,1,1
81132,5538J7811,260.0,47,0,0,0,0,100,100,0,1,1
81134,3727J0998,490.0,35,0,0,0,0,500,500,0,1,1
81136,3955J6372,300.0,36,0,0,0,0,150,150,0,1,1
81137,4386J2674,260.0,39,0,0,0,0,100,100,0,1,1
81139,3262J0972,290.0,23,1,0,0,0,300,300,0,1,1
81141,4381J4371,360.0,51,0,0,0,0,300,300,0,1,1
81142,7322J7999,260.0,70,0,0,0,0,100,100,0,1,1
81150,3837J4411,300.0,47,0,0,0,0,300,300,0,1,1
81160,5368J7130,250.0,53,0,0,0,0,250,100,0,1,1
81169,3723J3690,260.0,21,0,0,0,0,100,100,0,1,1
81173,3232J2099,390.0,41,0,0,0,0,300,300,1,1,1
81174,4566J3101,260.0,51,0,0,0,0,100,100,0,1,1
81175,5378J8082,250.0,52,0,0,0,0,250,100,0,1,1
81176,4536J9379,260.0,69,0,0,0,0,100,100,0,1,1
81177,4281J6401,500.0,90,0,0,1,0,300,300,1,1,1
81180,7754J5863,700.0,100,0,0,0,0,1000,500,2,1,1
81183,7741J8148,360.0,53,0,0,0,0,300,300,0,1,1
81184,2434J0873,700.0,69,0,0,0,0,1000,500,0,1,1
81186,7333J5561,590.0,110,0,0,0,0,1000,200,0,1,1
81189,2526J3682,300.0,86,0,0,0,0,300,300,2,1,1
81193,4552J4040,360.0,34,0,0,0,0,300,300,1,1,1
81197,3855J0325,490.0,110,0,0,0,0,500,500,0,1,1
81199,3637J7569,490.0,26,1,0,0,0,600,600,0,1,1
81204,3860J2897,590.0,34,0,0,0,0,1000,200,0,1,1
81206,7550J2061,360.0,35,0,0,0,0,300,300,0,1,1
81208,7642J9900,290.0,34,1,0,0,0,300,300,0,1,1
81210,7469J9373,260.0,55,0,0,0,0,100,100,0,1,1
81216,3520J7243,300.0,37,0,0,0,0,300,300,0,1,1
81217,3843J0601,590.0,61,0,0,0,0,250,250,3,1,1
81220,7657J9113,290.0,32,1,0,0,0,300,300,0,1,1
81221,4327J7886,260.0,71,0,0,0,0,100,100,0,1,1
81223,4341J1833,360.0,43,0,0,0,0,300,300,0,1,1
81225,3854J7616,360.0,64,0,0,0,0,300,300,0,1,1
81226,3724J4915,390.0,34,0,0,0,0,300,300,0,1,1
81227,3448J6033,590.0,77,0,0,0,0,150,50,0,1,1
81229,2323J9397,490.0,48,1,0,0,0,600,600,0,1,1
81230,3651J9401,290.0,36,1,0,0,0,300,300,0,1,1
81232,7333J6312,700.0,104,0,0,0,0,1000,500,0,1,1
81235,3854J7765,490.0,61,0,0,0,0,500,500,2,1,1
81239,7520J4589,700.0,32,0,0,0,0,1000,500,1,1,1
81242,7525J8250,260.0,30,0,0,0,0,100,100,0,1,1
81243,4264J1994,260.0,48,0,0,0,0,100,100,0,1,1
81245,3459J7672,390.0,54,0,0,0,0,300,300,0,1,1
81246,4386J4955,360.0,58,0,0,0,0,300,300,0,1,1
81247,5329J7822,390.0,74,0,0,0,0,300,300,1,1,1
81249,3728J3764,260.0,31,0,0,0,0,100,100,0,1,1
81250,7634J7132,590.0,74,0,0,0,0,100,100,0,1,1
81252,5352J0746,290.0,29,1,0,0,0,300,300,0,1,1
81258,4254J7575,360.0,72,0,0,0,0,300,300,0,1,1
81264,5461J6922,390.0,62,0,0,0,0,65,20,0,1,1
81266,5578J0105,300.0,38,0,0,0,0,300,300,0,1,1
81268,7755J6023,590.0,88,0,0,0,0,250,250,0,1,1
81270,4272J2823,260.0,45,0,0,0,0,100,100,0,1,1
81276,5445J7485,360.0,69,0,0,0,0,300,300,0,1,1
81278,3439J0555,290.0,30,1,0,0,0,300,300,0,1,1
81283,5478J8092,290.0,38,1,0,0,0,300,300,0,1,1
81284,3937J6358,590.0,85,0,0,0,0,1000,200,0,1,1
81295,3844J0481,390.0,114,0,0,0,0,300,300,1,1,1
81297,7544J5411,700.0,101,0,0,0,0,1000,500,0,1,1
81301,3637J5867,400.0,86,0,0,0,0,400,400,2,1,1
81309,2551J5663,300.0,69,0,0,0,0,300,300,0,1,1
81313,4221J5179,290.0,109,0,0,0,0,100,100,0,1,1
81316,4254J0702,360.0,49,0,0,0,0,300,300,1,1,1
81317,4279J0902,360.0,56,0,0,0,0,300,300,0,1,1
81319,4561J7976,360.0,74,0,0,0,0,300,300,0,1,1
81320,3642J4925,300.0,48,0,0,0,0,300,300,0,1,1
81322,7750J2601,360.0,69,0,0,0,0,300,300,0,1,1
81323,2436J7966,290.0,31,1,0,0,0,300,300,0,1,1
81326,3724J1697,290.0,55,0,0,0,0,100,100,0,1,1
81328,4569J2900,360.0,40,0,0,0,0,300,300,0,1,1
81329,3723J7495,590.0,83,0,0,0,0,1000,200,0,1,1
81330,3247J0390,690.0,40,0,0,0,1,1000,200,0,1,1
81333,4341J2459,260.0,34,0,0,0,0,100,100,0,1,1
81336,7323J9473,290.0,23,1,0,0,0,300,300,0,1,1
81338,5661J1297,250.0,56,0,0,0,0,250,250,0,1,1
81340,4459J3178,260.0,39,0,0,0,0,100,100,0,1,1
81343,3938J0903,490.0,33,1,0,0,0,600,600,5,1,1
81346,4233J7759,290.0,80,0,0,0,0,100,100,0,1,1
81350,2324J5596,300.0,42,0,0,0,0,300,300,0,1,1
81352,5651J0281,700.0,120,0,0,1,0,1000,200,0,1,1
81354,3232J1203,590.0,51,0,0,0,0,1000,200,1,1,1
81362,3855J4935,360.0,45,0,0,0,0,300,300,0,1,1
81363,3951J8195,390.0,87,0,0,0,0,300,300,0,1,1
81364,2434J6992,199.0,27,0,1,0,0,15,10,0,1,1
81369,4250J5220,360.0,39,0,0,0,0,300,300,0,1,1
81374,4249J9593,260.0,79,0,0,0,0,100,100,0,1,1
81377,2580J3910,700.0,81,0,0,0,0,400,400,0,1,1
81378,4254J9856,260.0,55,0,0,0,0,100,100,0,1,1
81379,5368J8382,250.0,29,0,0,0,0,250,100,1,1,1
81383,3644J9816,290.0,32,1,0,0,0,300,300,0,1,1
81385,5653J6708,360.0,75,0,0,0,0,300,300,0,1,1
81386,3439J9011,290.0,48,1,0,0,0,300,300,0,1,1
81392,4248J1352,260.0,54,0,0,0,0,100,100,0,1,1
81395,5500J0546,400.0,117,0,0,0,0,400,400,0,1,1
81398,7742J0359,590.0,74,0,0,0,0,1000,200,0,1,1
81406,5333J8204,390.0,23,1,0,0,0,300,300,2,1,1
81408,3475J2118,290.0,22,1,0,0,0,300,300,0,1,1
81410,3844J2240,290.0,32,1,0,0,0,300,300,0,1,1
81411,3724J8871,490.0,75,0,0,0,0,100,50,0,1,1
81412,5369J7541,250.0,48,0,0,0,0,250,100,0,1,1
81414,7367J7332,260.0,60,0,0,0,0,100,100,0,1,1
81416,2526J7367,300.0,96,0,0,0,0,300,300,0,1,1
81418,4382J0769,360.0,45,0,0,0,0,300,300,2,1,1
81421,4377J2608,290.0,25,1,0,0,0,300,300,0,1,1
81422,3448J7469,700.0,58,0,0,0,0,400,400,0,1,1
81424,4331J9752,260.0,32,0,0,0,0,100,100,0,1,1
81429,4229J4998,299.0,48,0,0,0,0,30,15,0,1,1
81437,4379J1648,360.0,37,0,0,0,0,300,300,0,1,1
81438,5570J4767,360.0,57,0,0,0,0,300,300,0,1,1
81442,5628J5901,290.0,92,0,0,0,0,100,100,0,1,1
81446,3843J3663,590.0,37,0,0,0,0,1000,200,1,1,1
81447,3854J5497,490.0,98,0,0,0,0,500,500,13,1,1
81450,4544J9158,360.0,57,0,0,0,0,300,300,0,1,1
81451,7425J0117,590.0,76,0,0,0,0,1000,200,0,1,1
81452,3447J0519,590.0,118,0,0,0,0,1000,200,0,1,1
81453,3728J9831,260.0,65,0,0,0,0,100,100,0,1,1
81454,3724J3953,290.0,39,0,0,0,0,100,100,0,1,1
81455,3448J9889,490.0,28,1,0,0,0,600,600,0,1,1
81459,4531J2898,260.0,52,0,0,0,0,100,100,0,1,1
81462,4261J8737,260.0,78,0,0,0,0,100,100,0,1,1
81463,4446J3668,260.0,43,0,0,0,0,100,100,0,1,1
81465,3828J9393,490.0,72,0,0,0,0,500,500,3,1,1
81468,5368J8025,250.0,36,0,0,0,0,250,100,0,1,1
81471,5500J9883,250.0,69,0,0,0,0,250,100,0,1,1
81474,5538J5376,400.0,83,0,0,0,0,400,400,1,1,1
81477,5361J9340,300.0,43,0,0,0,0,300,300,0,1,1
81480,5445J6985,260.0,75,0,0,0,0,100,100,0,1,1
81482,3867J6212,590.0,98,0,0,0,0,1000,200,0,1,1
81485,7478J9060,360.0,36,0,0,0,0,300,300,0,1,1
81486,3852J7948,590.0,58,0,0,0,0,1000,200,2,1,1
81487,5543J2609,290.0,29,1,0,0,0,300,300,0,1,1
81490,4444J5908,260.0,78,0,0,0,0,100,100,0,1,1
81491,7755J1386,360.0,30,0,0,0,0,300,300,0,1,1
81493,5558J8854,290.0,21,1,0,0,0,300,300,0,1,1
81498,4446J6118,390.0,82,0,0,0,0,65,20,16,1,1
81501,5345J0652,390.0,27,1,0,0,0,400,400,0,1,1
81508,3452J9172,260.0,35,0,0,0,0,100,100,0,1,1
81509,7641J8300,490.0,63,0,0,0,0,500,500,0,1,1
81512,5324J5373,400.0,106,0,0,0,0,400,400,2,1,1
81517,5542J0607,290.0,25,1,0,0,0,300,300,0,1,1
81518,5567J8550,290.0,40,1,0,0,0,300,300,0,1,1
81520,4223J7075,260.0,41,0,0,0,0,100,100,0,1,1
81526,3551J9422,260.0,47,0,0,0,0,100,100,0,1,1
81527,3475J5753,390.0,95,0,0,0,0,300,300,0,1,1
81529,2240J9676,590.0,57,0,0,0,0,1000,300,0,1,1
81534,4563J1217,260.0,31,0,0,0,0,100,100,0,1,1
81536,7755J9603,490.0,51,0,0,0,0,150,150,0,1,1
81537,3261J2123,390.0,27,1,0,0,0,400,400,0,1,1
81539,7727J7032,590.0,96,1,0,0,0,1000,300,1,1,1
81541,4224J5161,260.0,31,0,0,0,0,100,100,0,1,1
81542,4569J7863,360.0,69,0,0,0,0,300,300,0,1,1
81545,4567J8837,360.0,54,0,0,0,0,300,300,0,1,1
81546,3442J1475,590.0,75,0,0,0,0,1000,200,4,1,1
81552,3730J7973,690.0,66,0,0,0,0,100,50,0,1,1
81553,4327J3910,260.0,22,0,0,0,0,100,100,0,1,1
81555,4371J7901,390.0,77,0,0,0,0,65,20,0,1,1
81556,5558J7248,250.0,46,0,0,0,0,250,100,0,1,1
81558,7538J7092,390.0,48,0,0,0,1,100,100,0,1,1
81561,7526J9775,360.0,41,0,0,0,0,300,300,0,1,1
81564,4467J8118,260.0,64,0,0,0,0,100,100,0,1,1
81568,3459J9315,290.0,30,1,0,0,0,300,300,0,1,1
81569,5324J5746,400.0,103,0,0,0,0,400,400,0,1,1
81574,3867J3051,390.0,31,1,0,0,0,400,400,0,1,1
81577,3951J3570,490.0,62,0,0,0,0,500,500,0,1,1
81583,7320J2456,260.0,31,0,0,0,0,100,100,0,1,1
81587,7527J0591,360.0,48,0,0,0,0,300,300,0,1,1
81590,2398J8190,100.0,46,0,0,0,0,10,10,0,1,1
81595,2517J5523,500.0,99,0,0,1,0,300,300,0,1,1
81598,3723J1072,260.0,54,0,0,0,0,100,100,0,1,1
81599,7358J7712,290.0,37,0,0,0,0,100,100,0,1,1
81601,3855J6387,490.0,85,0,0,0,0,500,500,0,1,1
81604,4250J3997,260.0,45,0,0,0,0,100,100,0,1,1
81607,4228J7163,290.0,88,0,0,0,0,100,100,1,1,1
81609,4221J2147,360.0,71,0,0,0,0,300,300,0,1,1
81611,7469J9853,390.0,50,0,0,0,0,300,300,1,1,1
81612,7365J6312,360.0,59,0,0,0,0,300,300,0,1,1
81616,4451J0771,390.0,75,0,0,0,0,300,300,1,1,1
81617,5448J0161,250.0,44,0,0,0,0,250,100,0,1,1
81618,4567J8813,260.0,55,0,0,0,0,100,100,0,1,1
81619,3837J5779,600.0,104,0,0,1,0,500,500,1,1,1
81626,7754J1472,400.0,41,0,0,1,0,100,100,0,1,1
81627,4445J0104,260.0,28,0,0,0,0,100,100,6,1,1
81628,4232J5345,460.0,45,0,0,0,0,500,500,0,1,1
81631,5578J8358,360.0,59,0,0,0,0,300,300,0,1,1
81634,3520J7091,300.0,40,0,0,0,0,300,300,0,1,1
81635,4328J9905,460.0,37,0,0,0,0,500,500,3,1,1
81636,3724J6095,490.0,98,0,0,0,0,500,500,0,1,1
81637,4270J3920,290.0,28,1,0,0,0,300,300,1,1,1
81638,7541J4796,390.0,49,0,0,0,0,300,300,0,1,1
81644,3242J9406,590.0,85,0,0,0,0,1000,200,0,1,1
81645,3261J7522,590.0,83,0,0,0,0,1000,200,0,1,1
81646,3863J2864,700.0,47,0,0,0,0,400,400,2,1,1
81647,3840J5638,590.0,76,0,0,0,0,250,250,0,1,1
81648,2567J6715,490.0,97,0,0,0,0,500,500,1,1,1
81649,5560J3306,360.0,49,0,0,0,0,300,300,0,1,1
81653,3222J6939,590.0,91,0,0,0,0,1000,300,0,1,1
81654,3867J9399,590.0,80,0,0,0,0,1000,300,1,1,1
81658,7541J2787,460.0,27,0,0,0,0,500,500,0,1,1
81664,4271J3849,260.0,54,0,0,0,0,100,100,0,1,1
81669,4379J2346,490.0,30,1,0,0,0,600,600,1,1,1
81674,4424J3804,200.0,35,0,0,0,0,200,200,0,1,1
81676,5422J1021,260.0,70,0,0,0,0,100,100,0,1,1
81677,4561J8479,260.0,40,0,0,0,0,100,100,0,1,1
81680,4231J2218,360.0,73,0,0,0,0,300,300,0,1,1
81688,4381J4770,260.0,48,0,0,0,0,100,100,0,1,1
81691,3261J2521,590.0,21,1,0,0,0,1000,500,0,1,1
81693,3561J2535,290.0,32,1,0,0,0,300,300,0,1,1
81697,3727J0854,360.0,38,0,0,0,0,300,300,0,1,1
81701,4248J2181,260.0,50,0,0,0,0,100,100,0,1,1
81703,3475J1744,290.0,31,1,0,0,0,300,300,0,1,1
81705,3823J5033,590.0,37,0,0,0,0,1000,200,1,1,1
81708,5541J5655,590.0,36,0,0,0,0,1000,200,0,1,1
81709,5672J1366,260.0,41,0,0,0,0,100,100,0,1,1
81716,3433J3405,290.0,35,1,0,0,0,300,300,0,1,1
81717,7562J7754,590.0,25,1,0,0,0,1000,300,0,1,1
81720,3451J6386,490.0,100,0,0,0,0,500,500,0,1,1
81723,3951J5544,690.0,105,0,1,0,0,1000,200,0,1,1
81724,5531J5591,490.0,94,0,0,0,0,500,500,7,1,1
81727,7333J9740,590.0,78,0,0,0,0,1000,200,0,1,1
81729,5368J8048,290.0,36,0,0,0,0,100,100,0,1,1
81730,5571J1150,260.0,48,0,0,0,0,100,100,0,1,1
81737,3937J0919,390.0,26,1,0,0,0,400,400,0,1,1
81738,5352J0515,290.0,31,1,0,0,0,300,300,0,1,1
81745,3563J7847,390.0,74,0,0,0,0,300,300,0,1,1
81746,4247J4206,360.0,29,0,0,0,0,300,300,0,1,1
81748,5378J1034,290.0,23,1,0,0,0,300,300,0,1,1
