,circuit_id,package_price,tenure_month,pay_first,ipphone,tv_box,mobile,dl_speed,ul_speed,claims,active_status,Churn Risk
85875,3867J5166,590.0,109,0,0,0,0,1000,200,0,1,1
85877,2580J8149,590.0,88,0,0,0,0,250,250,1,1,1
85906,3232J8159,590.0,78,0,0,0,0,1000,200,0,1,1
85907,3860J2193,590.0,48,0,0,0,0,1000,200,0,1,1
85910,3937J8831,700.0,54,0,0,0,0,1000,500,0,1,1
85911,2457J6229,700.0,96,0,0,0,0,1000,500,0,1,1
85934,3840J4111,590.0,81,1,0,0,0,1000,300,0,1,1
85963,4576J7203,590.0,69,0,0,0,0,250,250,0,1,1
85999,5578J0027,590.0,38,0,0,0,0,1000,200,3,1,1
86008,3738J9036,590.0,40,0,0,0,0,1000,200,0,1,1
86046,3851J5777,700.0,101,0,0,0,0,1000,500,0,1,1
86050,2271J8674,700.0,59,0,1,1,0,500,500,0,1,1
86051,2373J2196,590.0,54,0,0,1,0,600,600,0,1,1
86055,2420J0665,600.0,122,0,0,1,0,500,500,0,1,1
86067,2316J7063,810.0,88,0,0,1,0,400,400,0,1,1
86079,4279J6182,600.0,90,0,0,1,0,500,500,0,1,1
86080,3475J6847,700.0,89,0,0,0,0,1000,500,0,1,1
86102,3225J6246,590.0,78,0,0,0,0,1000,200,1,1,1
86113,7365J5540,590.0,89,0,0,0,0,1000,200,0,1,1
86127,3552J7274,590.0,78,0,0,0,0,1000,200,0,1,1
86132,7750J6827,590.0,99,0,0,0,0,1000,200,0,1,1
86161,3475J8201,590.0,81,0,0,0,0,1000,200,0,1,1
86214,4561J5907,590.0,92,0,0,0,0,1000,300,0,1,1
86227,3442J7912,590.0,93,0,0,0,0,1000,200,0,1,1
86233,3852J6987,590.0,78,0,0,0,0,1000,200,2,1,1
86244,2387J0570,590.0,53,0,0,0,0,1000,300,0,1,1
86253,2531J3410,590.0,90,0,0,0,0,100,50,0,1,1
86254,3851J6917,590.0,92,0,0,0,0,1000,200,3,1,1
86268,7550J5326,700.0,109,0,0,0,0,1000,500,1,1,1
86272,3442J6423,590.0,100,0,0,0,0,1000,200,2,1,1
86274,3242J7084,590.0,97,0,0,0,0,1000,200,0,1,1
86287,4351J0397,700.0,111,0,0,0,0,1000,500,1,1,1
86318,3951J6225,600.0,101,0,0,1,0,500,500,0,1,1
86352,4371J0653,590.0,114,0,0,0,0,1000,200,0,1,1
86372,2420J5251,600.0,104,0,0,1,0,500,500,2,1,1
86380,3242J7371,590.0,96,0,0,0,0,1000,200,0,1,1
86383,3269J7780,590.0,76,0,0,0,0,65,20,0,1,1
86384,7734J7985,590.0,63,0,1,0,0,500,500,0,1,1
86386,3721J6081,750.0,99,0,0,1,0,50,20,0,1,1
86394,3958J5095,590.0,105,0,0,0,0,1000,200,0,1,1
86403,3228J6540,590.0,72,0,0,0,0,1000,200,0,1,1
86408,7550J6666,590.0,82,0,0,0,0,1000,200,1,1,1
86422,5671J2299,700.0,39,0,0,0,0,1000,500,1,1,1
86427,3847J0325,700.0,112,0,0,0,0,400,400,0,1,1
86431,3943J9421,590.0,41,0,0,0,0,1000,200,0,1,1
86435,5548J0440,700.0,116,0,0,0,0,1000,500,0,1,1
86452,3847J7915,690.0,60,0,1,0,0,250,250,0,1,1
86458,2433J2851,700.0,74,0,0,0,0,1000,500,0,1,1
86501,3851J7025,700.0,91,0,0,0,0,1000,500,3,1,1
86544,4451J9102,590.0,78,1,0,0,0,1000,300,0,1,1
86565,3951J2916,700.0,66,0,0,1,0,1000,200,1,1,1
86569,3256J6965,590.0,61,0,0,0,0,1000,200,1,1,1
86574,3938J6214,700.0,86,0,0,0,0,400,400,0,1,1
86629,3828J1394,590.0,58,0,0,0,0,1000,200,0,1,1
86712,5327J8373,590.0,74,0,0,0,0,1000,200,1,1,1
86725,3838J8987,590.0,68,0,0,0,0,250,250,0,1,1
86746,2583J3891,600.0,47,0,0,1,0,500,500,2,1,1
86749,3852J6374,590.0,86,0,0,0,0,1000,200,0,1,1
86754,5541J7722,590.0,92,0,0,0,0,1000,200,0,1,1
86767,2420J5154,590.0,105,0,0,0,0,1000,300,0,1,1
86774,3837J1866,590.0,72,0,0,0,0,1000,200,0,1,1
86788,3840J0201,600.0,122,0,0,1,0,150,150,15,1,1
86798,2427J7036,590.0,92,0,0,0,0,1000,200,0,1,1
86800,3851J6909,590.0,92,1,0,0,0,1000,300,0,1,1
86806,3840J2315,700.0,64,0,0,0,0,1000,500,0,1,1
86807,2552J1349,590.0,58,0,0,0,0,500,500,0,1,1
86814,2472J2105,690.0,59,0,0,0,0,250,250,2,1,1
86817,3951J6987,700.0,94,0,0,0,0,1000,500,1,1,1
86849,3222J7847,590.0,82,1,0,0,0,1000,300,0,1,1
86864,5369J6471,590.0,66,0,0,0,0,250,250,0,1,1
86869,5360J7823,590.0,86,0,0,0,0,1000,200,2,1,1
86896,3840J4784,700.0,68,0,0,0,0,400,400,0,1,1
86904,3267J9377,590.0,46,0,0,0,0,1000,200,0,1,1
86940,3520J6148,700.0,61,0,0,0,0,1000,500,0,1,1
86943,5421J4177,590.0,76,0,0,0,0,1000,200,0,1,1
86956,3232J7184,590.0,87,0,0,0,0,1000,200,4,1,1
86957,3251J0531,590.0,50,0,0,0,0,250,250,0,1,1
86958,4386J0901,560.0,51,0,1,0,0,500,500,0,1,1
86964,3838J8790,590.0,70,0,0,0,0,250,250,0,1,1
86993,3475J0395,700.0,52,0,0,0,0,1000,500,0,1,1
87001,7755J6475,590.0,83,0,0,0,0,250,250,1,1,1
87016,3247J0257,700.0,120,0,0,0,0,1000,500,0,1,1
87043,3841J2111,590.0,81,0,0,0,0,250,250,0,1,1
87063,4231J6393,810.0,96,0,0,1,0,1000,500,0,1,1
87099,3626J7073,590.0,68,0,0,0,0,1000,300,0,1,1
87142,3552J5544,700.0,103,0,0,0,0,1000,500,0,1,1
87150,3475J6376,700.0,92,0,0,0,0,1000,500,0,1,1
87169,3860J5419,590.0,105,0,0,0,0,1000,200,0,1,1
87174,3228J5887,700.0,86,0,0,0,0,1000,500,1,1,1
87211,3931J0352,700.0,121,0,0,1,0,1000,200,0,1,1
87240,3943J7059,590.0,73,0,0,0,0,1000,200,0,1,1
87249,3724J5281,590.0,106,0,0,0,0,250,250,1,1,1
87280,4544J0309,700.0,113,0,0,1,0,250,250,0,1,1
87281,4451J7349,590.0,86,0,0,0,0,1000,300,0,1,1
87287,2250J1819,590.0,56,0,0,0,0,100,100,0,1,1
87294,3837J9141,590.0,84,0,0,0,0,250,250,0,1,1
87295,7759J5251,590.0,111,0,0,0,0,250,250,0,1,1
87313,3269J0720,600.0,43,0,0,1,0,500,500,0,1,1
87339,3738J7370,590.0,69,0,0,0,0,1000,200,1,1,1
87348,3475J9823,590.0,59,0,0,0,0,1000,200,1,1,1
87374,5377J6300,590.0,87,0,0,0,0,1000,200,1,1,1
87395,2583J0819,700.0,64,0,0,1,0,150,150,0,1,1
87399,3554J5030,700.0,115,0,0,0,0,1000,500,0,1,1
87400,3863J3411,559.0,40,0,0,0,0,500,500,0,1,1
87407,4284J1831,590.0,39,0,0,0,0,1000,200,2,1,1
87422,4371J9823,590.0,71,0,0,0,0,1000,200,0,1,1
87434,3823J8983,590.0,57,0,0,0,0,1000,200,3,1,1
87436,5361J8707,590.0,51,0,0,0,0,500,500,0,1,1
87444,2387J1942,690.0,45,0,0,0,0,250,250,0,1,1
87463,3256J7662,590.0,45,0,0,0,0,1000,200,0,1,1
87466,7641J7038,590.0,76,0,0,0,0,1000,200,0,1,1
87469,7745J6720,600.0,81,0,0,1,0,500,500,0,1,1
87507,3863J1209,590.0,64,0,0,0,0,1000,200,0,1,1
87521,5368J5202,700.0,102,0,0,0,0,400,400,0,1,1
87522,2552J1871,700.0,55,0,0,1,0,1000,200,1,1,1
87525,3267J8735,590.0,55,0,0,0,0,1000,200,0,1,1
87556,7631J6946,900.0,81,0,0,0,0,500,500,1,1,1
87574,4277J1611,590.0,40,0,0,0,0,1000,200,0,1,1
87576,2433J4457,700.0,81,0,0,0,0,1000,500,0,1,1
87595,2271J7931,690.0,70,0,1,0,0,50,20,0,1,1
87600,3442J2492,590.0,70,0,0,0,0,1000,200,0,1,1
87607,3851J4371,590.0,41,0,0,0,0,1000,200,0,1,1
87631,3844J5505,700.0,60,0,0,0,0,400,400,27,1,1
87639,2517J7482,600.0,88,0,0,1,0,300,300,0,1,1
87674,4446J5868,590.0,82,0,0,0,0,1000,200,3,1,1
87680,7552J6010,590.0,81,0,0,0,0,250,250,0,1,1
87692,5531J0648,590.0,115,0,0,0,0,1000,200,0,1,1
87693,3232J7242,590.0,87,0,0,0,0,1000,200,0,1,1
87710,3938J7345,590.0,72,0,0,0,0,1000,200,0,1,1
87721,2246J6072,700.0,85,0,0,0,0,1000,500,0,1,1
87725,7657J0448,590.0,114,0,0,0,0,1000,200,0,1,1
87739,5421J6641,590.0,89,1,0,0,0,1000,300,0,1,1
87751,3837J2087,700.0,70,0,0,0,0,400,400,0,1,1
87765,7750J5718,590.0,108,0,0,0,0,250,250,0,1,1
87774,3938J6526,590.0,80,0,0,0,0,250,250,2,1,1
87781,3867J2639,590.0,64,0,0,0,0,1000,200,1,1,1
87783,3247J8277,590.0,68,0,0,0,0,500,500,0,1,1
87793,3242J7969,590.0,92,0,0,0,0,1000,200,0,1,1
87824,5680J7321,590.0,60,0,0,0,0,150,50,1,1,1
87828,5329J0246,590.0,43,0,0,0,0,1000,200,0,1,1
87846,3869J8235,590.0,88,1,0,0,0,1000,300,2,1,1
87857,3938J4949,590.0,41,0,0,0,0,1000,200,0,1,1
87860,4277J6288,590.0,90,0,0,0,0,1000,200,1,1,1
87884,7621J8995,690.0,76,0,1,0,0,1000,200,0,1,1
87920,3937J9451,590.0,44,0,0,0,0,300,300,4,1,1
87946,3268J8276,590.0,59,0,0,0,0,1000,200,0,1,1
87969,7621J2488,590.0,38,0,1,1,1,600,600,0,1,1
87971,3823J5671,700.0,90,0,0,0,0,1000,500,1,1,1
88007,7351J8924,590.0,78,0,0,0,0,1000,200,0,1,1
88026,3855J8863,590.0,57,0,0,0,0,1000,200,0,1,1
88031,3242J5871,700.0,104,0,0,0,0,1000,500,1,1,1
88072,2581J3863,700.0,44,0,0,0,0,1000,500,0,1,1
88077,3475J9434,590.0,67,0,0,0,0,1000,200,0,1,1
88084,3552J6302,700.0,91,0,0,0,0,1000,500,1,1,1
88086,4525J6420,590.0,72,1,0,0,0,1000,300,0,1,1
88091,2434J0881,590.0,69,0,0,0,0,1000,300,0,1,1
88094,3837J9460,590.0,82,0,0,0,0,250,250,1,1,1
88100,3442J3955,590.0,81,0,0,0,0,1000,200,1,1,1
88118,7577J7287,700.0,61,0,0,0,0,200,200,0,1,1
88139,7742J8824,590.0,84,0,0,0,0,1000,200,0,1,1
88176,7341J5365,590.0,101,0,0,0,0,1000,200,0,1,1
88179,3854J7263,590.0,70,0,0,0,0,1000,200,4,1,1
88195,3838J5818,590.0,99,0,0,0,0,250,250,0,1,1
88218,2421J0222,690.0,47,0,1,1,0,1000,300,0,1,1
88241,4380J5390,700.0,98,0,0,0,0,400,400,1,1,1
88252,3840J9422,590.0,72,0,0,0,0,100,100,0,1,1
88269,3433J9486,590.0,69,0,0,0,0,1000,200,4,1,1
88272,5645J5904,590.0,75,0,0,0,0,1000,200,0,1,1
88281,3242J3144,590.0,82,0,0,0,0,1000,200,1,1,1
88285,3267J7859,700.0,67,0,0,0,0,1000,500,0,1,1
88288,2387J8927,690.0,62,0,0,0,0,250,250,0,1,1
88289,3937J9164,590.0,48,0,0,0,0,1000,200,1,1,1
88291,4325J7893,590.0,49,0,0,0,0,150,50,0,1,1
88302,4431J5907,700.0,90,0,0,1,0,250,250,0,1,1
88305,3860J4861,700.0,71,0,0,0,0,1000,500,0,1,1
88334,2426J0251,690.0,38,0,1,0,0,1000,200,0,1,1
88335,5360J9186,590.0,81,0,0,0,0,1000,200,0,1,1
88339,3943J8945,590.0,48,0,0,0,0,1000,200,1,1,1
88360,3639J5543,590.0,92,0,0,0,0,100,100,0,1,1
88366,7759J0023,590.0,129,0,0,0,0,250,250,0,1,1
88378,2373J3733,590.0,49,0,0,0,0,1000,300,0,1,1
88381,3837J3293,590.0,57,1,0,0,0,1000,300,1,1,1
88397,2323J6275,590.0,62,0,0,0,0,250,250,0,1,1
88432,3823J8612,590.0,60,0,0,0,0,1000,200,0,1,1
88451,3559J6101,590.0,96,0,0,0,1,150,150,0,1,1
88452,3232J5989,590.0,100,0,0,0,0,1000,200,0,1,1
88542,5360J2222,590.0,74,0,0,0,0,1000,200,0,1,1
88547,7641J8718,590.0,60,0,0,0,0,1000,200,0,1,1
88548,3865J6132,750.0,92,0,0,0,0,80,20,0,1,1
88567,5671J6597,590.0,57,0,0,0,0,250,250,1,1,1
88578,3262J7409,590.0,70,0,0,0,0,1000,200,0,1,1
88596,3448J8455,590.0,48,0,0,0,0,250,250,8,1,1
88605,5663J5956,590.0,89,0,0,0,0,1000,300,0,1,1
88613,3851J9176,590.0,76,0,0,0,0,1000,200,0,1,1
88616,3261J9813,590.0,56,0,0,0,0,1000,200,0,1,1
88626,5543J1144,590.0,42,1,0,0,0,1000,300,0,1,1
88629,3937J0007,590.0,143,0,0,0,0,1000,200,4,1,1
88650,5327J8257,690.0,75,0,1,0,0,1000,200,0,1,1
88685,2416J1058,690.0,53,0,1,0,0,250,250,0,1,1
88686,2457J1730,590.0,72,0,0,0,0,1000,300,0,1,1
88688,3837J6053,590.0,103,0,0,0,0,1000,200,0,1,1
88696,7742J3120,900.0,55,1,0,0,0,1000,700,1,1,1
88706,3232J5156,700.0,85,0,0,0,0,1000,500,1,1,1
88711,7727J7950,700.0,88,0,0,0,0,1000,500,0,1,1
88714,4277J6828,590.0,84,0,0,0,0,1000,200,0,1,1
88722,5478J5382,700.0,99,1,0,0,0,1000,500,0,1,1
88727,5421J2352,590.0,112,1,0,0,0,1000,300,0,1,1
88744,3869J1282,700.0,113,0,0,0,0,1000,500,0,1,1
88772,3262J9217,590.0,46,0,0,0,0,1000,200,1,1,1
88779,4261J8499,590.0,79,0,0,0,0,1000,300,0,1,1
88789,5360J2090,590.0,74,0,0,0,0,1000,200,0,1,1
88797,3441J2619,700.0,46,0,0,1,0,500,500,0,1,1
88814,2246J5660,590.0,91,0,0,0,0,1000,300,0,1,1
88837,3841J2479,590.0,81,0,0,0,0,250,250,0,1,1
88854,2240J5627,700.0,54,0,0,0,0,1000,500,0,1,1
88869,3262J7652,590.0,67,0,0,0,0,1000,200,0,1,1
88872,3860J2185,590.0,48,0,0,0,0,1000,200,0,1,1
88874,3723J9235,590.0,69,0,0,0,0,1000,200,2,1,1
88899,3841J7510,700.0,94,0,0,0,0,200,200,0,1,1
88902,3844J0109,590.0,56,0,0,0,0,250,250,1,1,1
88907,3261J5391,700.0,103,0,0,0,0,1000,500,0,1,1
88920,3563J7838,590.0,74,0,0,0,0,100,100,0,1,1
88959,2224J7494,590.0,58,0,0,0,0,500,500,0,1,1
89020,2583J7502,590.0,40,0,0,0,0,1000,300,4,1,1
89031,4243J5159,590.0,98,0,0,0,0,1000,200,0,1,1
89053,3863J0004,700.0,132,0,0,0,0,400,400,0,1,1
89055,7742J7798,590.0,89,0,0,0,0,1000,200,0,1,1
89118,7333J0645,590.0,75,0,0,0,0,1000,300,0,1,1
89134,3475J8835,590.0,75,0,0,0,0,1000,200,0,1,1
89142,5500J0646,590.0,117,0,0,0,0,1000,200,0,1,1
89147,3951J9014,700.0,84,0,0,0,0,1000,500,0,1,1
89150,3475J7610,700.0,85,0,0,0,0,1000,500,0,1,1
89154,2323J7169,590.0,78,0,0,0,0,1000,300,0,1,1
89167,4249J9716,810.0,78,0,0,1,0,150,50,0,1,1
89197,3958J5268,590.0,99,0,0,0,0,1000,200,0,1,1
89214,3242J9795,590.0,83,0,0,0,0,1000,200,0,1,1
89247,2527J7835,590.0,77,0,0,0,0,250,250,1,1,1
89248,5327J2184,700.0,53,0,0,0,0,1000,500,2,1,1
89264,2240J8739,700.0,48,0,0,1,0,150,150,0,1,1
89269,2531J5196,700.0,104,0,0,1,0,500,500,1,1,1
89284,2533J3545,590.0,48,0,0,0,0,1000,300,0,1,1
89307,3845J5220,590.0,102,0,0,0,0,250,250,0,1,1
89316,2533J4343,700.0,46,0,0,0,0,1000,500,0,1,1
89318,5553J7279,590.0,89,0,0,0,0,100,50,0,1,1
89348,2240J5785,700.0,91,0,0,0,0,1000,500,12,1,1
89351,4281J7584,700.0,79,0,0,0,0,1000,500,0,1,1
89360,2387J8182,590.0,67,0,0,0,0,1000,300,0,1,1
89377,3551J5792,590.0,95,0,0,0,0,250,250,0,1,1
89382,3860J2475,590.0,43,0,0,0,0,1000,200,1,1,1
89384,3448J5313,700.0,99,0,0,0,0,1000,500,0,1,1
89388,7742J3601,590.0,50,0,0,0,0,250,250,0,1,1
89395,3937J5684,700.0,92,0,0,0,0,1000,500,0,1,1
89399,3242J6501,700.0,100,0,0,0,0,1000,500,0,1,1
89413,2552J4046,590.0,42,0,0,0,0,1000,300,0,1,1
89440,5541J5948,700.0,100,0,0,0,0,1000,500,0,1,1
89445,3837J3398,590.0,56,0,0,0,0,250,250,0,1,1
89447,7561J5337,699.0,93,0,0,0,0,300,300,0,1,1
89454,7727J3416,600.0,56,0,0,1,0,500,500,0,1,1
89457,5651J6097,600.0,87,0,0,1,0,500,500,0,1,1
89463,3256J6076,590.0,57,0,0,0,0,1000,200,0,1,1
89467,7358J5883,590.0,83,0,0,0,0,1000,200,1,1,1
89522,7461J9795,590.0,73,0,0,0,0,1000,200,0,1,1
89523,3248J6179,590.0,74,0,0,0,0,250,250,0,1,1
89564,3937J7739,590.0,69,0,0,0,0,1000,200,0,1,1
89595,3938J7579,590.0,69,0,0,0,0,1000,200,3,1,1
89597,3943J8510,900.0,54,0,0,0,0,1000,700,0,1,1
89598,3242J0105,590.0,70,0,0,0,0,1000,200,0,1,1
89600,3532J8500,590.0,64,0,0,0,0,100,100,0,1,1
89617,2246J8660,700.0,56,0,0,0,0,1000,500,0,1,1
89618,2458J1005,590.0,54,0,0,0,0,100,100,0,1,1
89636,4284J0319,590.0,114,0,0,0,0,1000,200,0,1,1
89654,4284J6390,590.0,81,0,0,0,0,1000,200,0,1,1
89662,7621J6055,800.0,65,0,1,1,0,250,250,0,1,1
89664,5553J0639,700.0,116,0,0,0,0,1000,500,6,1,1
89665,7754J6941,590.0,86,0,0,0,0,1000,300,2,1,1
89692,4277J7643,590.0,78,0,0,0,0,250,250,0,1,1
89693,3222J0886,590.0,57,1,0,0,0,1000,300,0,1,1
89696,3864J8031,590.0,39,0,0,0,0,1000,200,15,1,1
89702,4281J5294,700.0,105,0,0,0,0,1000,500,0,1,1
89703,4324J8777,590.0,71,0,0,0,0,1000,300,1,1,1
89704,7358J5700,590.0,86,0,0,0,0,1000,200,0,1,1
89705,4468J5688,590.0,88,0,0,0,0,1000,300,0,1,1
89709,5624J6336,590.0,85,0,0,0,0,1000,200,0,1,1
89756,7621J9859,700.0,61,0,0,1,0,1000,200,0,1,1
89757,4284J6793,900.0,80,0,0,0,0,500,500,0,1,1
89767,3251J9157,590.0,62,0,0,0,0,250,250,0,1,1
89769,3851J2511,700.0,59,0,0,0,0,1000,500,0,1,1
89789,3855J5735,700.0,94,0,0,0,0,1000,500,0,1,1
89794,3869J8765,700.0,84,0,0,0,0,400,400,0,1,1
89822,5471J6171,900.0,92,0,0,0,0,1000,700,0,1,1
89823,3442J2560,590.0,70,0,0,0,0,150,50,0,1,1
89825,4221J4033,590.0,84,0,0,0,0,100,100,0,1,1
89828,7754J0356,700.0,120,0,0,0,0,1000,500,0,1,1
89841,5537J9458,590.0,51,0,0,0,0,250,250,0,1,1
89855,5558J7084,690.0,48,0,0,0,0,300,300,0,1,1
89860,2240J8715,690.0,50,0,0,0,0,1000,200,0,1,1
89869,2458J1116,690.0,54,0,1,0,0,100,100,0,1,1
89873,4552J1314,590.0,48,0,0,0,0,1000,200,0,1,1
89877,7727J6477,700.0,101,0,0,0,0,1000,500,0,1,1
89887,4264J2521,590.0,46,0,0,1,0,100,50,0,1,1
89899,3471J1969,590.0,55,0,0,0,0,1000,200,0,1,1
89911,3222J9439,590.0,67,0,0,0,0,1000,300,0,1,1
89913,7728J1279,700.0,48,0,0,0,0,1000,500,0,1,1
89915,2372J2237,700.0,49,0,0,0,0,1000,500,0,1,1
89916,5361J0554,900.0,56,0,0,0,0,1000,700,1,1,1
89918,3840J8957,590.0,87,0,0,0,0,100,100,2,1,1
89919,2224J7471,590.0,58,0,0,0,0,500,500,0,1,1
89927,7521J6511,600.0,103,0,0,1,0,500,500,1,1,1
89954,5541J9006,590.0,86,0,0,0,0,1000,200,0,1,1
89956,3951J1813,700.0,73,0,0,0,0,1000,500,0,1,1
89968,3242J4153,590.0,77,0,0,0,0,1000,200,0,1,1
89995,7743J6933,570.0,76,0,0,1,0,500,500,0,1,1
90037,3721J6710,700.0,94,0,0,0,0,1000,500,1,1,1
90038,3242J5954,700.0,104,0,0,0,0,1000,500,0,1,1
90042,3863J8244,700.0,81,0,0,0,0,1000,500,2,1,1
90072,3552J4946,590.0,45,0,0,0,0,1000,200,0,1,1
90085,5542J6939,700.0,80,0,0,0,0,1000,500,0,1,1
90087,3951J4190,590.0,56,0,0,0,0,1000,200,0,1,1
90108,4228J7462,590.0,86,0,0,0,0,1000,200,0,1,1
90123,3222J6038,590.0,101,0,0,0,0,1000,300,0,1,1
90147,4446J0072,590.0,111,0,0,0,0,1000,200,0,1,1
90148,3843J2454,700.0,49,0,0,0,0,1000,500,0,1,1
90166,3532J9104,590.0,56,0,0,0,0,1000,200,0,1,1
90178,3222J8634,590.0,73,1,0,0,0,1000,300,0,1,1
90183,2433J0570,590.0,73,0,0,0,0,1000,300,0,1,1
90187,4451J5592,700.0,100,0,0,1,0,100,100,0,1,1
90190,7657J5568,700.0,98,0,0,0,0,1000,500,0,1,1
90198,3724J6412,590.0,95,0,0,0,0,250,250,0,1,1
90214,7755J8107,690.0,66,0,1,0,0,250,250,0,1,1
90234,3261J9211,590.0,63,0,0,0,0,1000,200,0,1,1
90240,7728J0665,590.0,52,0,0,0,0,1000,200,0,1,1
90254,4351J6736,700.0,86,0,0,0,0,1000,500,0,1,1
90278,5421J7595,590.0,93,0,0,0,0,1000,200,0,1,1
90291,7577J6527,590.0,77,0,0,0,0,1000,200,0,1,1
90314,3267J6381,590.0,82,0,0,0,0,1000,200,0,1,1
90324,7632J5807,690.0,58,0,1,0,0,250,250,0,1,1
90356,5322J7528,690.0,79,0,1,1,1,1000,300,0,1,1
90360,3867J5435,700.0,107,0,0,0,0,1000,500,0,1,1
90362,7534J7783,590.0,86,0,0,0,0,1000,200,0,1,1
90370,3471J9475,700.0,81,0,0,0,0,1000,500,0,1,1
90373,3232J1029,700.0,114,0,0,0,0,1000,500,0,1,1
90381,7621J4691,590.0,39,0,0,0,0,1000,200,0,1,1
90388,5570J5115,590.0,109,1,0,0,0,1000,300,0,1,1
90400,3938J7432,590.0,71,0,0,0,0,1000,200,0,1,1
90403,7759J8164,690.0,76,0,0,0,0,500,500,0,1,1
90420,5327J9647,590.0,57,0,1,0,0,500,500,0,1,1
90427,3471J0294,590.0,73,0,0,0,0,1000,200,0,1,1
90442,3852J7121,590.0,75,0,0,0,0,1000,200,1,1,1
90452,3943J8022,700.0,60,0,0,0,0,1000,500,2,1,1
90453,7727J9349,690.0,80,0,1,0,0,1000,200,0,1,1
90466,3441J0113,700.0,67,0,0,0,0,1000,500,0,1,1
90529,3943J8397,590.0,55,0,0,0,0,1000,200,0,1,1
90547,3738J9226,590.0,37,0,0,0,0,1000,200,1,1,1
90589,5377J5943,590.0,91,0,0,0,0,1000,200,0,1,1
90616,3724J5431,590.0,105,0,0,0,0,250,250,1,1,1
90635,3242J6251,700.0,102,0,0,0,0,1000,500,0,1,1
90643,3242J6217,700.0,102,0,0,0,0,1000,500,0,1,1
90647,4250J4746,590.0,41,0,0,0,0,1000,200,3,1,1
90648,3863J4953,590.0,66,0,0,0,0,250,250,0,1,1
90667,3867J8354,590.0,86,0,0,0,0,1000,200,10,1,1
90676,3561J1003,590.0,49,0,0,0,0,250,250,0,1,1
90677,5471J5795,590.0,96,1,0,0,0,1000,300,1,1,1
90678,3867J7160,700.0,93,0,0,0,0,1000,500,0,1,1
90721,3225J6791,590.0,58,0,0,0,0,1000,200,8,1,1
90727,4420J8961,700.0,76,0,0,0,0,1000,500,0,1,1
90769,3268J8008,590.0,64,0,0,0,0,1000,200,0,1,1
90797,3938J0311,590.0,40,0,0,0,0,1000,200,0,1,1
90800,4249J6580,600.0,94,0,0,1,0,150,150,0,1,1
90803,7657J6959,590.0,70,0,0,0,0,1000,200,9,1,1
90805,5541J8234,590.0,77,0,0,0,0,1000,200,0,1,1
90822,5319J6646,590.0,77,1,0,0,0,1000,300,0,1,1
90847,3555J0243,700.0,125,0,0,0,0,1000,500,1,1,1
90849,3951J1351,590.0,76,0,0,0,0,1000,200,0,1,1
90858,3860J0397,700.0,116,0,0,0,0,1000,500,3,1,1
90876,7755J4959,590.0,46,0,0,0,0,150,50,0,1,1
90884,3943J8859,700.0,49,0,0,0,0,1000,500,0,1,1
90890,3261J0094,700.0,131,0,0,0,0,1000,500,0,1,1
90912,5478J0066,590.0,126,0,0,0,0,1000,200,0,1,1
90917,4371J9812,590.0,71,0,0,0,0,1000,200,1,1,1
90919,3840J8878,700.0,87,0,0,0,0,400,400,1,1,1
90921,3269J8098,590.0,73,0,0,0,0,250,250,0,1,1
90922,2472J5558,700.0,98,0,0,0,0,1000,500,0,1,1
90936,5327J7176,700.0,85,0,0,0,0,1000,500,0,1,1
90942,3256J6018,590.0,85,0,0,0,0,1000,200,0,1,1
90978,3951J2918,700.0,66,0,0,0,0,1000,500,0,1,1
90999,3867J5155,600.0,110,0,0,1,0,50,50,0,1,1
91036,5541J8523,590.0,88,0,0,0,0,1000,200,1,1,1
91040,3261J5077,590.0,108,0,0,0,0,1000,200,0,1,1
91057,4277J6874,590.0,83,0,0,0,0,250,250,1,1,1
91064,7333J8920,590.0,86,0,0,0,0,1000,200,0,1,1
91066,2420J5370,600.0,103,0,0,1,0,500,500,0,1,1
91104,3851J3364,590.0,51,0,0,0,0,1000,200,2,1,1
91118,5622J7301,590.0,80,0,0,0,0,1000,300,0,1,1
91140,3855J7734,590.0,72,0,0,0,0,1000,200,0,1,1
91153,3532J6495,590.0,89,0,0,0,0,100,100,0,1,1
91158,7742J9590,590.0,80,0,0,0,0,1000,200,0,1,1
91171,3268J5042,590.0,107,0,0,0,0,300,300,0,1,1
91174,3867J4671,590.0,48,0,0,0,0,1000,200,0,1,1
91175,3242J2433,590.0,62,0,0,0,0,1000,200,0,1,1
91195,3242J7898,590.0,93,0,0,0,0,1000,200,0,1,1
91204,3262J7475,590.0,69,0,0,0,0,1000,200,0,1,1
91213,2271J7704,590.0,75,0,0,0,0,1000,300,0,1,1
91235,3471J3076,690.0,37,0,1,1,1,1000,300,0,1,1
91252,3448J8685,590.0,44,0,0,0,0,500,500,7,1,1
91256,3262J9137,590.0,47,0,0,0,0,1000,200,0,1,1
91277,2551J4634,700.0,71,0,0,0,0,1000,500,0,1,1
91286,3841J8706,700.0,88,0,0,0,0,400,400,0,1,1
91305,3442J9474,700.0,86,0,0,0,0,1000,500,0,1,1
91312,3938J9228,590.0,51,0,0,0,0,1000,200,0,1,1
91319,3475J8829,590.0,75,0,0,0,0,1000,200,0,1,1
91326,7742J3328,590.0,53,0,0,0,0,1000,200,0,1,1
91332,2420J5354,700.0,103,0,0,0,0,1000,500,3,1,1
91387,2434J4811,590.0,60,0,0,0,0,250,250,0,1,1
